# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1416.329711232951013,0.00369,0.00027,0.00044,0.00002,0.00047,0.00170,0.00660
1416.362908389951144,0.00324,0.00026,0.00008,0.00002,0.00023,0.00159,0.00542
1416.396063315951096,0.00705,0.00061,0.00260,0.00007,0.00125,0.00184,0.01341
1416.429229211950997,0.00712,0.00063,0.00009,0.00005,0.00049,0.00255,0.01093
1416.462404388950972,0.00705,0.00062,0.00089,0.00006,0.00126,0.00286,0.01275
1416.495574128951148,0.00355,0.00029,0.00067,0.00003,0.00042,0.00181,0.00676
1416.528765076951004,0.00626,0.00046,0.00079,0.00004,0.00074,0.00229,0.01058
1416.562002128951008,0.00729,0.00069,0.00026,0.00006,0.00116,0.00179,0.01125
1416.595092076951005,0.00421,0.00033,0.00027,0.00002,0.00051,0.00199,0.00734
1416.628343493950979,0.01209,0.00037,0.00003,0.00002,0.00047,0.00214,0.01513
1416.661534014951030,0.00692,0.00040,0.00006,0.00003,0.00000,0.00242,0.00983
1416.694612493951126,0.00686,0.00070,0.00048,0.00005,0.00112,0.00294,0.01215
1416.727916878950964,0.00722,0.00062,0.00041,0.00005,0.00087,0.00315,0.01232
1416.760957128951077,0.00719,0.00064,0.00048,0.00005,0.00126,0.00205,0.01167
1416.794131128950994,0.00664,0.00049,0.00013,0.00004,0.00000,0.00302,0.01032
1416.827303076951011,0.00387,0.00029,0.00017,0.00003,0.00037,0.00174,0.00646
1416.860618128951046,0.00752,0.00079,0.00116,0.00005,0.00073,0.00268,0.01293
1416.893739128950983,0.00675,0.00064,0.00017,0.00005,0.00066,0.00260,0.01087
1416.926900180950952,0.00529,0.00034,0.00101,0.00003,0.00059,0.00209,0.00936
1416.959996128951161,0.00608,0.00067,0.00007,0.00005,0.00046,0.00407,0.01141
1416.993169233950994,0.00666,0.00062,0.00082,0.00005,0.00134,0.00174,0.01124
1417.026412128951051,0.00549,0.00041,0.00077,0.00004,0.00070,0.00268,0.01009
1417.059515180950939,0.00569,0.00033,0.00061,0.00003,0.00062,0.00207,0.00935
1417.092825129951052,0.00675,0.00040,0.00010,0.00003,0.00069,0.00270,0.01067
1417.125949232951143,0.00594,0.00054,0.00160,0.00004,0.00104,0.00351,0.01267
1417.159035076951113,0.00612,0.00055,0.00010,0.00005,0.00084,0.00206,0.00971
1417.192248753951162,0.00686,0.00076,0.00009,0.00005,0.00000,0.00490,0.01266
1417.225419066950963,0.00635,0.00061,0.00051,0.00004,0.00121,0.00198,0.01070
1417.258597701950976,0.01060,0.00066,0.00020,0.00005,0.00030,0.00153,0.01334
1417.291767753951035,0.00658,0.00057,0.00027,0.00003,0.00061,0.00206,0.01012
1417.325001805951160,0.00676,0.00056,0.00029,0.00004,0.00000,0.00272,0.01038
1417.358071128950996,0.00615,0.00034,0.00019,0.00003,0.00050,0.00210,0.00930
1417.391245232950951,0.00715,0.00057,0.00089,0.00006,0.00115,0.00307,0.01288
1417.424418181951069,0.00678,0.00035,0.00015,0.00003,0.00036,0.00214,0.00981
1417.457638232951012,0.00685,0.00066,0.00161,0.00005,0.00074,0.00217,0.01210
1417.490770128950999,0.00759,0.00085,0.00011,0.00008,0.00054,0.00287,0.01204
1417.523978128951057,0.00614,0.00037,0.00030,0.00003,0.00069,0.00278,0.01031
1417.557111024951155,0.00685,0.00039,0.00056,0.00003,0.00071,0.00227,0.01081
1417.590325128951008,0.00605,0.00038,0.00062,0.00003,0.00063,0.00206,0.00977
1417.623458180951047,0.00647,0.00055,0.00017,0.00004,0.00109,0.00354,0.01186
1417.656671128951075,0.00682,0.00063,0.00178,0.00005,0.00128,0.00349,0.01406
1417.689808076951067,0.00598,0.00065,0.00006,0.00005,0.00112,0.00294,0.01081
1417.722976076950999,0.00714,0.00060,0.00042,0.00005,0.00000,0.00375,0.01196
1417.756150701951128,0.00890,0.00039,0.00090,0.00003,0.00070,0.00204,0.01296
1417.789343701951111,0.00644,0.00055,0.00025,0.00004,0.00051,0.00289,0.01068
1417.822541857951137,0.00682,0.00063,0.00027,0.00003,0.00073,0.00250,0.01098
1417.855712232950964,0.00544,0.00035,0.00021,0.00003,0.00000,0.00208,0.00810
1417.888840024951151,0.00545,0.00056,0.00083,0.00004,0.00090,0.00271,0.01050
1417.922085076951134,0.00989,0.00035,0.00056,0.00002,0.00103,0.00215,0.01402
1417.955186128951027,0.00643,0.00061,0.00088,0.00005,0.00072,0.00355,0.01225
1417.988364774951151,0.00964,0.00059,0.00123,0.00003,0.00051,0.00164,0.01364
1418.021577232951131,0.00842,0.00037,0.00031,0.00003,0.00021,0.00212,0.01146
1418.054750076950995,0.01100,0.00060,0.00038,0.00003,0.00048,0.00237,0.01486
1418.087952128950974,0.00950,0.00035,0.00030,0.00003,0.00068,0.00265,0.01352
1418.121058076951158,0.00759,0.00065,0.00135,0.00004,0.00055,0.00189,0.01208
1418.154224180951132,0.00904,0.00036,0.00025,0.00003,0.00060,0.00244,0.01273
1418.187397076951129,0.00719,0.00041,0.00028,0.00003,0.00058,0.00296,0.01145
1418.220616076951046,0.01028,0.00036,0.00092,0.00004,0.00091,0.00326,0.01577
1418.253878180951006,0.00879,0.00036,0.00045,0.00003,0.00000,0.00253,0.01216
1418.286915129951012,0.01186,0.00034,0.00052,0.00003,0.00045,0.00227,0.01547
1418.320135128951051,0.00940,0.00036,0.00052,0.00002,0.00009,0.00219,0.01259
1418.353338482951131,0.00981,0.00037,0.00085,0.00002,0.00036,0.00216,0.01357
1418.386540118950961,0.01031,0.00036,0.00037,0.00002,0.00000,0.00217,0.01322
1418.419651492951061,0.01036,0.00035,0.00032,0.00003,0.00031,0.00264,0.01402
1418.452824229483667,0.00669,0.00027,0.00028,0.00002,0.00152,0.00179,0.01057
1418.485957177483670,0.01039,0.00034,0.00027,0.00002,0.00027,0.00242,0.01371
1418.519217645483650,0.01125,0.00032,0.00052,0.00002,0.00020,0.00168,0.01398
1418.552303020483578,0.01007,0.00035,0.00058,0.00002,0.00016,0.00206,0.01325
1418.585576176483528,0.01100,0.00026,0.00022,0.00002,0.00063,0.00160,0.01373
1418.618652029212853,0.01037,0.00053,0.00111,0.00002,0.00045,0.00168,0.01417
1418.651823859031765,0.00930,0.00034,0.00039,0.00002,0.00519,0.00234,0.01758
1418.684991341767955,0.00864,0.00041,0.00134,0.00003,0.00112,0.00241,0.01394
1418.718242915783321,0.00676,0.00035,0.00037,0.00003,0.00092,0.00224,0.01067
1418.751340588486755,0.00801,0.00034,0.00066,0.00002,0.00405,0.00228,0.01536
1418.784548814680647,0.00475,0.00036,0.00034,0.00003,0.00000,0.00229,0.00778
1418.817680845914992,0.00932,0.00034,0.00169,0.00003,0.00408,0.00251,0.01798
1418.850889826073853,0.00685,0.00064,0.00090,0.00005,0.00325,0.00173,0.01342
1418.884115030529074,0.00657,0.00059,0.00146,0.00003,0.00831,0.00249,0.01944
1418.917193336527134,0.00934,0.00034,0.00136,0.00003,0.00684,0.00275,0.02067
1418.950443619804673,0.00668,0.00039,0.00007,0.00003,0.01151,0.00292,0.02159
1418.983528481663370,0.00689,0.00062,0.00506,0.00005,0.00497,0.00198,0.01958
1419.016692564378673,0.00615,0.00068,0.00919,0.00006,0.00159,0.00194,0.01962
1419.049892217064553,0.00607,0.00037,0.01055,0.00005,0.00000,0.00180,0.01883
1419.083013920130270,0.00719,0.00043,0.01241,0.00006,0.00000,0.00202,0.02211
1419.116291522348092,0.00802,0.00033,0.01080,0.00005,0.00000,0.00199,0.02119
1419.149391576762127,0.00642,0.00040,0.01684,0.00009,0.00000,0.00312,0.02687
1419.215856863765111,0.01041,0.00064,0.01372,0.00005,0.00000,0.00183,0.02666
1419.248884876941247,0.00593,0.00055,0.00500,0.00004,0.00255,0.00183,0.01590
1419.315312519976260,0.00783,0.00072,0.01072,0.00005,0.00068,0.00189,0.02189
1419.381566023503638,0.01792,0.00040,0.00470,0.00003,0.00063,0.00177,0.02545
1419.414737141917385,0.01055,0.00035,0.00162,0.00002,0.00062,0.00194,0.01510
1419.447914950315408,0.01369,0.00034,0.00279,0.00002,0.00119,0.00240,0.02041
1419.481091589503876,0.01628,0.00029,0.00178,0.00001,0.00081,0.00207,0.02124
1419.514334158965994,0.02320,0.00029,0.00522,0.00001,0.00147,0.00203,0.03222
1419.547549221249710,0.02177,0.00026,0.00273,0.00000,0.00000,0.00189,0.02666
1419.580758117725054,0.02204,0.00028,0.00126,0.00000,0.00000,0.00193,0.02551
1419.613887945762144,0.02346,0.00025,0.00108,0.00000,0.00000,0.00178,0.02658
1419.647060720327090,0.02678,0.00025,0.00078,0.00000,0.00000,0.00181,0.02962
1419.680232372295904,0.02503,0.00028,0.00067,0.00000,0.00000,0.00184,0.02782
1419.713457077165458,0.02452,0.00029,0.00078,0.00000,0.00000,0.00192,0.02752
1419.779803813607032,0.02405,0.00041,0.00100,0.00000,0.00000,0.00144,0.02689
1419.813071162742517,0.01507,0.00036,0.00026,0.00000,0.00000,0.00217,0.01786
1419.846254103732008,0.01257,0.00024,0.00032,0.00000,0.00000,0.00161,0.01474
1419.879374622543537,0.01043,0.00034,0.00053,0.00000,0.00000,0.00189,0.01319
1419.912617480190875,0.01085,0.00026,0.00147,0.00000,0.00000,0.00170,0.01428
1419.945744288084143,0.00984,0.00039,0.00241,0.00000,0.00000,0.00193,0.01458
1420.012041585451016,0.01582,0.00037,0.00240,0.00000,0.00000,0.00156,0.02016
1420.078348241519961,0.01546,0.00048,0.00371,0.00000,0.00000,0.00152,0.02118
1420.111522536187977,0.01557,0.00027,0.00251,0.00000,0.00000,0.00146,0.01982
1420.177910525721018,0.01210,0.00038,0.00379,0.00000,0.00000,0.00156,0.01784
1420.211039208721559,0.01290,0.00024,0.00190,0.00000,0.00000,0.00159,0.01663
1420.244307843959405,0.01013,0.00038,0.00425,0.00000,0.00000,0.00184,0.01660
1420.277388739426897,0.01090,0.00024,0.00226,0.00000,0.00000,0.00183,0.01524
1420.310599878521089,0.00947,0.00037,0.00396,0.00000,0.00000,0.00244,0.01624
1420.343732235811558,0.01096,0.00031,0.00405,0.00000,0.00000,0.00207,0.01740
1420.376947396285232,0.01032,0.00033,0.00460,0.00000,0.00060,0.00216,0.01800
1420.410075963004601,0.00690,0.00054,0.00586,0.00000,0.00783,0.00245,0.02357
1420.443291040428448,0.00669,0.00033,0.00778,0.00001,0.00268,0.00216,0.01966
1420.476467543773197,0.01236,0.00030,0.00677,0.00001,0.00400,0.00341,0.02686
1420.509644158271840,0.00701,0.00030,0.00476,0.00001,0.00000,0.00272,0.01481
1420.542805087679199,0.01167,0.00038,0.01269,0.00002,0.00323,0.00291,0.03089
1420.609115915392749,0.02052,0.00039,0.01186,0.00001,0.00081,0.00218,0.03577
1420.642287321110189,0.01222,0.00034,0.00873,0.00002,0.00458,0.00214,0.02802
1420.675460920489513,0.00718,0.00025,0.00457,0.00001,0.00167,0.00227,0.01594
1420.741807911941578,0.02222,0.00039,0.00624,0.00001,0.00070,0.00224,0.03180
1420.775021471523587,0.00966,0.00025,0.00223,0.00000,0.00269,0.00213,0.01697
1420.841322895423446,0.02197,0.00037,0.00476,0.00000,0.00000,0.00237,0.02947
1420.907779376843109,0.02590,0.00045,0.00301,0.00001,0.00000,0.00251,0.03188
1420.940927324620816,0.02184,0.00025,0.00142,0.00001,0.00000,0.00276,0.02628
1421.007129418877412,0.02436,0.00046,0.00200,0.00000,0.00000,0.00235,0.02917
1421.040304667788405,0.01987,0.00026,0.00109,0.00000,0.00000,0.00219,0.02341
1421.073470643078736,0.01583,0.00028,0.00181,0.00000,0.00000,0.00203,0.01996
1421.106645258593062,0.02171,0.00035,0.00287,0.00000,0.00000,0.00297,0.02790
1421.139818986079717,0.02142,0.00032,0.00257,0.00000,0.00000,0.00258,0.02690
1421.206169661437343,0.02384,0.00039,0.00656,0.00000,0.00000,0.00262,0.03341
1421.272516034844557,0.02603,0.00039,0.00240,0.00000,0.00000,0.00281,0.03163
1421.338862727707919,0.02922,0.00045,0.00143,0.00000,0.00000,0.00188,0.03298
1421.372033543852694,0.02026,0.00026,0.00099,0.00000,0.00000,0.00219,0.02371
1421.405279677052704,0.02565,0.00048,0.00076,0.00000,0.00000,0.00217,0.02905
1421.471437708706162,0.02431,0.00038,0.00146,0.00000,0.00000,0.00131,0.02746
1421.504613935854877,0.02580,0.00030,0.00110,0.00000,0.00000,0.00170,0.02890
1421.537867948715302,0.01878,0.00027,0.00043,0.00000,0.00000,0.00163,0.02111
1421.570953396429786,0.02528,0.00026,0.00105,0.00000,0.00000,0.00132,0.02791
1421.604125827992220,0.02054,0.00029,0.00074,0.00000,0.00000,0.00185,0.02343
1421.637208816888005,0.02476,0.00029,0.00097,0.00000,0.00000,0.00151,0.02754
1421.670470728379541,0.02309,0.00026,0.00089,0.00000,0.00000,0.00139,0.02562
1421.703559680186572,0.01652,0.00029,0.00198,0.00000,0.00000,0.00180,0.02060
1421.736736745202052,0.01364,0.00028,0.00339,0.00000,0.00000,0.00143,0.01875
1421.769954146095870,0.01686,0.00030,0.00187,0.00000,0.00000,0.00194,0.02097
1421.803003451555242,0.01163,0.00040,0.00424,0.00000,0.00000,0.00168,0.01796
1421.836165336114846,0.01199,0.00039,0.00264,0.00000,0.00000,0.00208,0.01710
1421.902635142300142,0.02388,0.00043,0.00797,0.00000,0.00000,0.00157,0.03385
1421.935755151531339,0.00830,0.00029,0.00448,0.00000,0.00118,0.00149,0.01573
1421.968847852160934,0.01025,0.00024,0.00267,0.00000,0.00000,0.00170,0.01485
1422.068401318569613,0.02776,0.00051,0.01004,0.00000,0.00092,0.00191,0.04113
1422.101646617871438,0.01010,0.00028,0.00318,0.00001,0.00093,0.00204,0.01653
1422.134819701441302,0.00998,0.00036,0.00267,0.00001,0.00123,0.00256,0.01680
1422.201082553387778,0.02293,0.00038,0.00301,0.00000,0.00000,0.00197,0.02828
1422.234251323594663,0.01273,0.00037,0.00187,0.00000,0.00105,0.00196,0.01798
1422.267362341081252,0.01263,0.00031,0.00262,0.00000,0.00000,0.00310,0.01867
1422.333747863982353,0.02368,0.00043,0.00446,0.00000,0.00000,0.00227,0.03084
1422.366922405574087,0.01185,0.00024,0.00140,0.00000,0.00000,0.00325,0.01674
1422.400093111361912,0.01223,0.00025,0.00135,0.00000,0.00000,0.00276,0.01659
1422.499577686901148,0.02536,0.00051,0.00262,0.00000,0.00000,0.00226,0.03076
1422.532825228778847,0.00916,0.00027,0.00167,0.00000,0.00000,0.00344,0.01454
1422.599196795915304,0.02291,0.00038,0.00211,0.00000,0.00000,0.00239,0.02778
1422.632272707638322,0.00952,0.00028,0.00129,0.00000,0.00000,0.00240,0.01350
1422.665446152221875,0.01215,0.00035,0.00231,0.00000,0.00000,0.00340,0.01820
1422.731792751174453,0.02293,0.00038,0.00163,0.00000,0.00000,0.00222,0.02716
1422.765010500125072,0.01174,0.00038,0.00170,0.00000,0.00000,0.00241,0.01623
1422.798183695431135,0.01249,0.00035,0.00432,0.00000,0.00000,0.00302,0.02018
1422.831358871201019,0.01325,0.00030,0.00317,0.00000,0.00000,0.00272,0.01944
1422.897706799053140,0.02549,0.00040,0.00250,0.00000,0.00000,0.00222,0.03061
1422.930836323544327,0.00935,0.00028,0.00253,0.00000,0.00000,0.00259,0.01476
1422.964052244176401,0.01392,0.00038,0.00419,0.00000,0.00000,0.00308,0.02158
1422.997185703205105,0.01066,0.00028,0.00295,0.00000,0.00000,0.00257,0.01647
1423.030445855076323,0.01598,0.00026,0.00203,0.00000,0.00000,0.00220,0.02048
1423.063606822432575,0.01574,0.00034,0.00258,0.00000,0.00000,0.00225,0.02092
1423.096704592827791,0.01390,0.00034,0.00412,0.00000,0.00000,0.00249,0.02084
1423.163051111836239,0.02276,0.00055,0.01097,0.00000,0.00081,0.00213,0.03722
1423.196305391319584,0.01338,0.00038,0.00416,0.00001,0.00000,0.00291,0.02084
1423.229521532342687,0.00842,0.00026,0.00217,0.00000,0.00070,0.00206,0.01361
1423.262587926774131,0.01654,0.00033,0.00349,0.00000,0.00000,0.00219,0.02256
1423.295742795149636,0.01908,0.00028,0.00240,0.00000,0.00000,0.00190,0.02367
1423.328954892894444,0.01144,0.00036,0.00347,0.00000,0.00154,0.00203,0.01884
1423.362127058931719,0.01547,0.00031,0.00281,0.00001,0.00071,0.00207,0.02138
1423.395263043699060,0.01071,0.00032,0.00234,0.00000,0.00000,0.00266,0.01604
1423.428505376477688,0.01300,0.00026,0.00341,0.00001,0.00000,0.00199,0.01867
1423.461675734446317,0.01564,0.00034,0.00422,0.00001,0.00090,0.00255,0.02365
1423.494849905963747,0.02298,0.00025,0.00431,0.00001,0.00000,0.00194,0.02949
1423.528022538847154,0.02495,0.00030,0.00618,0.00001,0.00000,0.00246,0.03390
1423.561203475895582,0.02106,0.00029,0.00451,0.00001,0.00000,0.00280,0.02867
1423.594425798109341,0.02225,0.00030,0.00686,0.00001,0.00000,0.00247,0.03189
1423.627614506527379,0.02332,0.00026,0.00266,0.00001,0.00000,0.00204,0.02828
1423.660799105107799,0.01820,0.00025,0.00184,0.00000,0.00000,0.00170,0.02198
1423.694022039024730,0.02376,0.00030,0.00412,0.00000,0.00076,0.00185,0.03079
1423.727187568320005,0.01971,0.00025,0.00456,0.00000,0.00000,0.00210,0.02662
1423.760360089246660,0.02157,0.00026,0.00392,0.00000,0.00000,0.00179,0.02754
1423.793539799962446,0.01966,0.00024,0.00218,0.00000,0.00000,0.00193,0.02402
1423.826777455288266,0.02603,0.00026,0.00301,0.00000,0.00000,0.00267,0.03197
1423.860028242605495,0.02071,0.00026,0.00373,0.00000,0.00000,0.00255,0.02725
1423.893079513647081,0.02076,0.00030,0.00363,0.00000,0.00000,0.00229,0.02699
1423.926292142629336,0.02352,0.00026,0.00272,0.00000,0.00000,0.00174,0.02824
1423.959428003211315,0.01969,0.00025,0.00269,0.00000,0.00000,0.00166,0.02429
1423.992715068627376,0.02485,0.00117,0.00312,0.00000,0.00000,0.00147,0.03061
1424.025896031928824,0.01913,0.00025,0.00110,0.00000,0.00000,0.00185,0.02233
1424.092334516210258,0.02601,0.00044,0.00458,0.00000,0.00000,0.00161,0.03265
1424.125424517352030,0.02155,0.00040,0.00050,0.00000,0.00000,0.00264,0.02510
1424.158593976314933,0.02094,0.00056,0.00142,0.00000,0.00000,0.00168,0.02461
1424.191770733783642,0.02106,0.00057,0.00036,0.00000,0.00000,0.00126,0.02325
1424.224955479134678,0.02591,0.00030,0.00145,0.00000,0.00000,0.00156,0.02922
1424.258152067361380,0.02061,0.00029,0.00242,0.00000,0.00167,0.00176,0.02675
1424.291284356409278,0.02126,0.00026,0.00216,0.00001,0.00000,0.00127,0.02496
1424.324527268796828,0.02295,0.00025,0.00256,0.00000,0.00000,0.00134,0.02711
1424.357628715126339,0.01832,0.00025,0.00184,0.00001,0.00090,0.00171,0.02304
1424.390874275719398,0.02556,0.00028,0.00284,0.00001,0.00191,0.00124,0.03184
1424.424060086766758,0.02060,0.00025,0.00266,0.00001,0.00092,0.00117,0.02561
1424.457150046046991,0.02433,0.00028,0.00385,0.00001,0.00164,0.00136,0.03147
1424.490435185450224,0.02303,0.00025,0.00080,0.00000,0.00000,0.00100,0.02509
1424.523494002557300,0.02117,0.00024,0.00032,0.00000,0.00273,0.00101,0.02548
1424.556672896549117,0.02205,0.00026,0.00077,0.00001,0.00146,0.00103,0.02557
1424.589844306311988,0.02104,0.00025,0.00086,0.00001,0.00075,0.00099,0.02390
1424.623017333371081,0.02098,0.00024,0.00202,0.00001,0.00357,0.00105,0.02787
1424.656238676947396,0.01154,0.00025,0.00094,0.00001,0.00077,0.00106,0.01456
1424.689379599808717,0.01621,0.00024,0.00147,0.00001,0.00224,0.00109,0.02125
1424.722575996867363,0.01704,0.00032,0.00254,0.00001,0.00079,0.00114,0.02184
1424.755709866534744,0.01218,0.00046,0.00337,0.00001,0.00080,0.00120,0.01803
1424.788928353448227,0.01630,0.00032,0.00660,0.00001,0.00000,0.00124,0.02447
1424.822140914949841,0.01868,0.00026,0.00283,0.00001,0.00080,0.00130,0.02388
1424.855336500660542,0.01492,0.00034,0.00197,0.00002,0.00159,0.00146,0.02030
1424.888498152614602,0.01131,0.00025,0.00425,0.00002,0.00203,0.00173,0.01959
1424.921601970737584,0.01623,0.00030,0.00369,0.00002,0.00308,0.00268,0.02601
1424.954841625176186,0.00848,0.00028,0.00102,0.00001,0.00000,0.00240,0.01220
1424.987993154868946,0.00989,0.00035,0.00176,0.00002,0.00209,0.00197,0.01608
1425.021128301194722,0.00895,0.00032,0.00565,0.00003,0.00159,0.00224,0.01880
1425.054376767508074,0.01175,0.00026,0.00328,0.00002,0.00237,0.00211,0.01980
1425.087470414425752,0.00907,0.00038,0.00696,0.00003,0.00226,0.00263,0.02132
1425.120714461395437,0.00918,0.00043,0.00951,0.00003,0.00295,0.00231,0.02441
1425.153893041936044,0.01088,0.00040,0.00581,0.00003,0.00111,0.00218,0.02041
1425.187081872859608,0.01061,0.00039,0.00335,0.00003,0.00494,0.00313,0.02246
1425.220248521323811,0.00948,0.00043,0.00477,0.00003,0.00835,0.00197,0.02504
1425.253415758550091,0.01010,0.00038,0.01051,0.00003,0.00832,0.00206,0.03141
1425.286658342965893,0.01048,0.00036,0.00462,0.00005,0.00722,0.00253,0.02525
1425.319895594425134,0.00878,0.00046,0.00805,0.00005,0.00685,0.00223,0.02642
1425.353026120725644,0.00988,0.00043,0.00782,0.00005,0.00295,0.00259,0.02372
1425.386233489175538,0.00898,0.00046,0.00779,0.00003,0.00100,0.00220,0.02046
1425.452516250799135,0.02078,0.00046,0.01848,0.00003,0.00450,0.00259,0.04683
1425.485721963402739,0.00927,0.00027,0.00871,0.00003,0.00536,0.00264,0.02628
1425.518851088742394,0.00893,0.00026,0.00222,0.00002,0.00183,0.00280,0.01606
1425.552171182444454,0.01028,0.00031,0.00454,0.00003,0.00117,0.00292,0.01925
1425.585307340057398,0.01104,0.00027,0.00347,0.00003,0.00224,0.00221,0.01926
1425.618516934969421,0.01128,0.00048,0.00673,0.00003,0.00442,0.00212,0.02506
1425.651645454101526,0.00869,0.00040,0.00619,0.00003,0.00292,0.00234,0.02057
1425.684810629629283,0.01150,0.00034,0.00227,0.00002,0.00351,0.00277,0.02042
1425.751224683252303,0.01254,0.00040,0.00249,0.00002,0.00421,0.00209,0.02174
1425.784404348537464,0.00894,0.00034,0.00144,0.00002,0.00000,0.00274,0.01347
1425.817560361386086,0.00985,0.00041,0.00742,0.00004,0.00670,0.00256,0.02698
1425.850724832030210,0.00824,0.00036,0.00552,0.00003,0.00182,0.00207,0.01803
1425.883892242253296,0.01072,0.00027,0.00580,0.00002,0.00091,0.00203,0.01976
1425.917205975820480,0.01141,0.00032,0.00889,0.00002,0.00000,0.00245,0.02309
1425.983552888864779,0.02159,0.00056,0.01229,0.00001,0.00221,0.00217,0.03883
1426.016726161423321,0.01210,0.00026,0.00587,0.00001,0.00152,0.00189,0.02165
1426.049832859529943,0.00944,0.00025,0.00456,0.00003,0.00136,0.00335,0.01898
1426.116163257918060,0.02363,0.00038,0.00298,0.00001,0.00071,0.00206,0.02978
1426.149452302188138,0.00838,0.00025,0.00228,0.00000,0.00099,0.00304,0.01494
1426.215774199141833,0.02326,0.00039,0.00228,0.00000,0.00070,0.00209,0.02872
1426.248937123816859,0.00955,0.00038,0.00089,0.00001,0.00113,0.00329,0.01524
1426.282088381540689,0.01423,0.00030,0.00100,0.00001,0.00074,0.00216,0.01844
1426.315227697521323,0.01154,0.00033,0.00185,0.00001,0.00236,0.00206,0.01815
1426.381610022569703,0.02046,0.00053,0.00688,0.00001,0.00000,0.00198,0.02985
1426.414874252021036,0.01125,0.00025,0.00151,0.00000,0.00000,0.00179,0.01480
1426.447947749030845,0.01104,0.00033,0.00266,0.00001,0.00000,0.00227,0.01631
1426.514279195678228,0.01623,0.00038,0.00345,0.00001,0.00000,0.00249,0.02257
1426.580615767805511,0.01305,0.00058,0.00466,0.00001,0.00116,0.00245,0.02191
1426.613843046049169,0.01240,0.00025,0.00156,0.00000,0.00000,0.00195,0.01619
1426.647102778745648,0.01071,0.00031,0.00180,0.00001,0.00000,0.00198,0.01481
1426.713349712764739,0.01131,0.00037,0.00428,0.00000,0.00200,0.00207,0.02004
1426.746602283452148,0.00872,0.00033,0.00236,0.00001,0.00095,0.00274,0.01511
1426.779776896150224,0.01096,0.00026,0.00216,0.00001,0.00272,0.00206,0.01818
1426.846104795029987,0.01027,0.00053,0.00708,0.00001,0.00270,0.00224,0.02282
1426.879316911946944,0.01146,0.00036,0.00404,0.00001,0.00416,0.00209,0.02211
1426.978709438270698,0.01816,0.00052,0.00903,0.00001,0.01100,0.00214,0.04086
1427.045063789632877,0.01242,0.00052,0.00823,0.00002,0.00473,0.00209,0.02801
1427.144585159516055,0.01477,0.00051,0.00581,0.00002,0.00184,0.00218,0.02513
1427.177841436546260,0.00955,0.00036,0.00373,0.00002,0.00222,0.00206,0.01795
1427.210937436757831,0.01236,0.00027,0.00264,0.00002,0.00328,0.00217,0.02075
1427.244242590813656,0.00928,0.00037,0.00202,0.00002,0.00122,0.00233,0.01524
1427.310485729060929,0.01762,0.00042,0.00639,0.00002,0.00191,0.00209,0.02846
1427.343648818143720,0.00847,0.00027,0.00528,0.00002,0.00282,0.00210,0.01896
1427.376812367192315,0.01218,0.00033,0.00489,0.00002,0.00119,0.00288,0.02150
1427.409982831830575,0.00849,0.00035,0.00490,0.00002,0.00143,0.00232,0.01752
1427.443196936005279,0.01283,0.00025,0.00349,0.00002,0.00085,0.00218,0.01963
1427.509551843888630,0.02192,0.00039,0.00596,0.00002,0.00100,0.00350,0.03279
1427.542757317322412,0.00861,0.00028,0.00265,0.00001,0.00077,0.00217,0.01450
1427.609014543733792,0.02510,0.00046,0.00632,0.00002,0.00187,0.00221,0.03597
1427.642297821377269,0.01313,0.00035,0.00198,0.00001,0.00201,0.00249,0.01997
1427.675356474728005,0.00863,0.00032,0.00227,0.00001,0.00000,0.00219,0.01342
1427.708527222255725,0.01146,0.00033,0.00249,0.00001,0.00142,0.00213,0.01783
1427.741820161938222,0.01365,0.00029,0.00374,0.00001,0.00314,0.00259,0.02343
1427.774859576804829,0.01499,0.00026,0.00348,0.00001,0.00230,0.00245,0.02349
1427.808030077838339,0.02627,0.00026,0.00618,0.00001,0.00195,0.00254,0.03722
1427.841244422357477,0.02179,0.00025,0.00663,0.00001,0.00150,0.00210,0.03228
1427.874403578175134,0.01967,0.00029,0.00319,0.00001,0.00092,0.00206,0.02614
1427.940702400564305,0.02236,0.00037,0.00610,0.00001,0.00000,0.00197,0.03082
1427.973933184021689,0.02138,0.00025,0.00171,0.00001,0.00073,0.00184,0.02592
1428.007104054030151,0.02189,0.00028,0.00105,0.00001,0.00071,0.00187,0.02582
1428.040328460814180,0.02139,0.00025,0.00160,0.00001,0.00000,0.00201,0.02526
1428.073442482974315,0.02169,0.00025,0.00296,0.00001,0.00071,0.00173,0.02735
1428.106724346795772,0.02680,0.00025,0.00072,0.00001,0.00071,0.00172,0.03021
1428.139786405619816,0.02547,0.00025,0.00072,0.00001,0.00000,0.00147,0.02792
1428.172959553699002,0.01975,0.00025,0.00077,0.00001,0.00000,0.00152,0.02230
1428.206179070156850,0.02263,0.00028,0.00387,0.00001,0.00075,0.00182,0.02936
1428.239300093578549,0.01889,0.00028,0.00301,0.00001,0.00210,0.00150,0.02579
1428.272470990168131,0.02089,0.00025,0.00421,0.00001,0.00079,0.00134,0.02748
1428.338947979072827,0.02592,0.00043,0.00379,0.00000,0.00000,0.00134,0.03147
1428.372095388456728,0.02000,0.00028,0.00040,0.00000,0.00000,0.00130,0.02198
1428.405287403807506,0.02284,0.00024,0.00025,0.00000,0.00000,0.00110,0.02443
